Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 9015.72it/s]
[ours] loaded 48 steer tensors; prefix_write=False; cfg=PrefixSteerConfig(num_prefix_tokens=0, sliding_window_size=256, mem_num_heads=1, mem_head_dim=128, steer_mode='deltamem', normal_attends_prefix=True, prefix_sees_query=True, prefix_init_std=0.7, prefix_init_dist='normal', prefix_write=False, read_prefix_only=False, memory_mode='dynamic', write_ctx_only=False, prefix_write_layout='global', prefix_write_overlap_tokens=0, pool_reads=False, pool_gate=False, pool_gate_input='rm', pool_gate_max=2.0, pool_gate_bias=0.0, steer_layers=(0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33), prefix_layers=(), steer_gain=0.1, share_qkv=False, memory_value_source='main_v', delta_heads='o', delta_rank=0, read_proj_dim=0, output_fusion='fixed', o_fusion_position='pre_o', output_fusion_eps=1e-06, output_fusion_scale_max=10.0, fusion_lambda_init=0.1, fusion_lambda_max=1.0, fusion_ema_momentum=0.99, history_pool_mode='none', hybrid_read_mode='none', hybrid_prefix_gate_mode='fixed', hybrid_prefix_gate_init=0.1)
[eval] checkpoint has no persistent history writer; skipping redundant context WRITE pass
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/mingze/.cache/huggingface/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Wed Aug 12 05:30:25 2026).
[shard 0] 7405 examples
[shard 0] 3440/7405 baseF1=0.561 oursF1=0.605 (27.5m)
[shard 0] 3460/7405 baseF1=0.561 oursF1=0.605 (27.6m)
[shard 0] 3480/7405 baseF1=0.561 oursF1=0.604 (27.8m)
[shard 0] 3500/7405 baseF1=0.561 oursF1=0.604 (27.9m)
[shard 0] 3520/7405 baseF1=0.562 oursF1=0.605 (28.1m)
[shard 0] 3540/7405 baseF1=0.561 oursF1=0.604 (28.2m)
[shard 0] 3560/7405 baseF1=0.561 oursF1=0.604 (28.3m)
[shard 0] 3580/7405 baseF1=0.562 oursF1=0.605 (28.5m)
[shard 0] 3600/7405 baseF1=0.562 oursF1=0.604 (28.6m)
[shard 0] 3620/7405 baseF1=0.562 oursF1=0.604 (28.8m)
[shard 0] 3640/7405 baseF1=0.563 oursF1=0.605 (28.9m)
[shard 0] 3660/7405 baseF1=0.563 oursF1=0.604 (29.1m)
[shard 0] 3680/7405 baseF1=0.563 oursF1=0.603 (29.2m)
[shard 0] 3700/7405 baseF1=0.563 oursF1=0.604 (29.3m)
[shard 0] 3720/7405 baseF1=0.562 oursF1=0.603 (29.6m)
[shard 0] 3740/7405 baseF1=0.562 oursF1=0.603 (29.7m)
[shard 0] 3760/7405 baseF1=0.562 oursF1=0.604 (29.8m)
[shard 0] 3780/7405 baseF1=0.562 oursF1=0.604 (30.0m)
